id,created_at,type,consumption_date_year,consumption_date_month,consumption_id,start_date,end_date,report_year,updated_at,domain_id,consumer_id,consumer_type,country_id,currency_id,location_type_id,fleet,main_engine_type,vehicle_type_id,fuel_type_id,ghg_protocol_scope,consumption_date_qtr,consumption_date_yq,consumption_date_ym,base_monthly_consumption,base_monthly_cost,monthly_consumption,monthly_cost,monthly_nb_employee,monthly_area
497,8/31/2013 22:39:46,electric,74,12,82,6/2/2007,10/5/2001,58,2/22/2017 02:11:33,61,82,varchar(255),9,26,32,varchar(255),four-wheel drive,1,74,13,26,5,99,65112,4342,7326,593,25.11,North America Office
498,5/28/2022 23:55:59,hybrid,19,17,47,7/23/2003,12/16/2003,53,5/11/2011 20:50:27,23,7,varchar(255),6,13,40,varchar(255),rear-wheel drive,60,45,33,2,36,16,7761,1827,36601,19212,88.26,Europe Regional
499,1/13/2012 19:40:29,electric,1,100,76,8/22/2023,9/8/2002,92,9/28/2006 23:47:48,30,54,varchar(255),10,93,31,varchar(255),rear-wheel drive,60,83,3,99,35,69,75658,3503,18665,14398,21.15,SEA Regional Office
500,6/10/2016 07:05:20,diesel,32,72,49,4/16/2015,6/17/2010,5,7/10/2017 06:04:46,76,18,varchar(255),6,73,30,varchar(255),all-wheel drive,2,72,71,18,39,83,6369,17137,46721,15755,44.57,North America Office
501,6/26/2022 04:34:51,hybrid,17,97,72,10/9/2003,10/16/2007,30,7/11/2013 15:44:44,44,40,varchar(255),10,87,81,varchar(255),front-wheel drive,50,50,81,79,63,73,64225,14272,26996,12032,53.09,Europe Regional
502,1/28/2009 02:55:17,diesel,72,26,73,7/17/2017,5/5/2003,73,1/17/2010 21:56:04,88,70,varchar(255),2,79,69,varchar(255),rear-wheel drive,25,33,68,54,40,48,23392,14457,99585,1525,34.69,Asia Regional Office
503,8/23/2002 20:54:25,hybrid,78,72,19,12/31/2000,5/20/2012,60,5/19/2002 23:47:17,1,48,varchar(255),2,42,93,varchar(255),rear-wheel drive,100,56,70,32,78,5,35365,15794,16616,2030,15.78,Asia Regional Office
504,3/30/2002 06:29:45,hybrid,28,43,83,8/24/2023,3/3/2018,74,9/11/2020 13:43:19,54,77,varchar(255),10,84,4,varchar(255),all-wheel drive,11,42,76,41,71,13,84560,7009,60243,19689,77.34,Asia Regional Office
505,6/20/2000 21:30:45,diesel,93,69,98,10/25/2004,8/17/2002,61,5/27/2023 21:11:26,43,66,varchar(255),5,20,69,varchar(255),four-wheel drive,83,56,93,28,31,46,57738,8815,82947,6167,5.37,GHG Emission
506,1/25/2010 23:15:23,electric,78,20,80,5/11/2021,11/28/2004,50,5/20/2022 16:20:52,52,24,varchar(255),14,26,30,varchar(255),front-wheel drive,75,94,12,91,32,47,95828,18663,23224,715,86.79,North America Office
507,4/23/2000 09:33:21,gasoline,79,21,44,7/3/2005,9/27/2007,74,2/29/2020 12:30:15,89,84,varchar(255),7,76,57,varchar(255),front-wheel drive,32,89,40,73,4,6,2391,2679,47042,14950,57.56,Europe Regional
508,6/26/2010 20:27:41,electric,51,55,86,2/24/2021,1/24/2003,52,5/5/2012 17:48:37,69,9,varchar(255),2,44,57,varchar(255),front-wheel drive,84,61,46,49,29,38,64155,14441,17760,18860,28.07,Europe Regional
509,4/7/2016 17:09:04,diesel,41,11,33,1/3/2004,8/27/2020,25,1/1/2005 11:13:00,72,22,varchar(255),5,64,62,varchar(255),all-wheel drive,57,20,28,94,43,34,56362,7117,54666,15238,47.21,Europe Regional
510,11/13/2008 03:34:37,hybrid,51,9,84,1/13/2021,9/10/2004,79,10/13/2006 20:28:16,79,46,varchar(255),15,9,55,varchar(255),rear-wheel drive,91,60,50,38,54,27,57427,689,27453,8957,14.59,Asia Regional Office
511,10/4/2013 02:15:04,diesel,64,17,77,8/3/2015,8/25/2008,46,8/31/2015 06:53:10,97,8,varchar(255),15,2,97,varchar(255),front-wheel drive,22,63,63,75,37,82,69716,13761,94777,15956,56.83,Asia Regional Office
512,3/13/2008 16:28:21,gasoline,54,95,81,9/11/2011,10/1/2021,34,6/10/2022 04:04:18,54,29,varchar(255),8,28,60,varchar(255),all-wheel drive,80,2,41,80,14,37,14376,14178,79388,15716,51.0,GHG Emission
513,11/25/2021 21:06:51,electric,31,77,7,10/7/2006,5/27/2003,93,6/18/2008 16:13:26,2,77,varchar(255),2,75,71,varchar(255),front-wheel drive,76,25,98,26,59,58,83641,5473,67219,4958,23.14,SEA Regional Office
514,2/14/2016 14:42:14,electric,20,15,41,4/3/2017,11/1/2013,35,3/11/2023 00:48:16,78,19,varchar(255),14,72,57,varchar(255),four-wheel drive,6,59,16,36,3,92,45067,6511,97715,11756,86.82,Asia Regional Office
515,8/5/2022 11:44:06,diesel,20,20,51,10/28/2022,7/2/2020,4,3/26/2020 06:52:28,88,61,varchar(255),4,64,97,varchar(255),rear-wheel drive,11,56,5,79,56,28,23446,8895,36534,5558,70.31,Asia Regional Office
516,11/13/2020 08:02:50,hybrid,66,41,92,3/24/2023,10/12/2008,18,10/6/2017 13:59:44,7,11,varchar(255),6,11,58,varchar(255),all-wheel drive,88,2,97,17,91,55,48449,19884,19423,1421,2.56,Europe Regional
517,6/5/2017 18:16:10,diesel,37,51,4,11/22/2020,11/8/2000,51,6/18/2007 23:46:24,26,85,varchar(255),7,28,27,varchar(255),front-wheel drive,40,84,97,33,28,59,39397,19623,2663,5200,27.57,North America Office
518,7/27/2010 00:42:33,diesel,93,92,45,7/4/2017,5/26/2010,32,7/12/2023 19:51:03,70,13,varchar(255),6,77,51,varchar(255),all-wheel drive,75,60,49,98,83,77,23473,16565,62263,13156,25.01,North America Office
519,8/31/2002 06:19:45,diesel,40,16,16,7/30/2013,3/14/2018,28,3/27/2003 03:06:03,7,68,varchar(255),12,14,67,varchar(255),rear-wheel drive,55,30,21,62,87,22,31153,67,7309,11520,44.7,GHG Emission
520,2/21/2006 14:55:14,diesel,30,49,24,2/27/2022,1/23/2004,32,3/9/2017 23:53:18,24,66,varchar(255),1,35,94,varchar(255),four-wheel drive,3,45,62,95,48,54,62475,9396,57533,3159,27.72,North America Office
521,10/1/2015 08:21:54,diesel,81,32,35,10/9/2007,7/12/2017,54,2/10/2014 08:21:20,42,27,varchar(255),1,53,89,varchar(255),front-wheel drive,52,76,66,50,83,88,68164,11532,69757,14118,16.27,SEA Regional Office
522,12/6/2006 05:52:08,gasoline,42,82,99,11/7/2005,12/23/2021,27,8/1/2007 16:26:16,56,33,varchar(255),14,9,18,varchar(255),front-wheel drive,65,5,99,8,83,11,90145,2160,4644,15689,76.22,SEA Regional Office
523,7/9/2015 15:33:47,hybrid,96,52,99,12/21/2011,4/30/2002,81,5/6/2021 11:41:10,73,73,varchar(255),15,13,52,varchar(255),rear-wheel drive,98,90,24,98,78,85,38455,6250,30599,13382,79.9,Asia Regional Office
524,10/1/2009 20:10:43,gasoline,53,58,76,3/27/2017,6/2/2013,87,2/17/2007 07:34:52,69,76,varchar(255),3,43,23,varchar(255),four-wheel drive,19,70,97,86,85,2,36602,118,33945,12279,77.74,North America Office
525,7/31/2002 16:35:05,hybrid,43,52,9,1/14/2001,12/20/2017,55,4/10/2013 23:18:59,26,92,varchar(255),15,36,34,varchar(255),rear-wheel drive,90,47,41,92,61,5,23434,13516,64262,3360,75.24,SEA Regional Office
526,4/5/2008 10:54:24,diesel,30,29,91,10/21/2018,9/20/2012,82,7/7/2021 11:10:50,77,65,varchar(255),6,28,25,varchar(255),front-wheel drive,29,50,12,79,72,11,68705,18029,24048,13362,22.24,GHG Emission
527,9/24/2020 07:02:17,electric,20,29,7,3/29/2006,10/20/2001,72,9/3/2002 22:30:20,66,16,varchar(255),7,74,23,varchar(255),four-wheel drive,37,31,44,88,85,96,69716,15450,73518,11042,20.44,Europe Regional
528,12/18/2021 14:42:45,hybrid,5,94,30,6/26/2002,1/26/2005,76,8/1/2003 15:03:03,93,97,varchar(255),12,80,63,varchar(255),all-wheel drive,56,1,22,4,22,53,8036,12702,8120,16458,88.79,SEA Regional Office
529,1/12/2011 16:09:34,electric,49,60,36,11/2/2015,9/2/2002,16,11/23/2015 12:26:54,45,67,varchar(255),3,84,51,varchar(255),rear-wheel drive,92,3,30,4,23,45,84641,18939,53717,1048,69.14,North America Office
530,8/24/2020 06:54:28,gasoline,47,48,20,4/26/2007,3/5/2007,17,10/1/2023 21:21:25,59,26,varchar(255),9,48,29,varchar(255),four-wheel drive,24,74,31,72,21,55,9845,12548,69693,10355,78.92,Europe Regional
531,11/23/2019 01:48:09,electric,15,68,25,3/20/2017,5/24/2022,46,9/25/2000 02:42:08,57,58,varchar(255),4,52,98,varchar(255),rear-wheel drive,29,76,69,80,20,76,21003,7931,71041,578,42.52,North America Office
532,8/25/2009 02:04:38,electric,20,3,76,9/15/2011,2/20/2015,27,8/25/2022 06:45:03,14,58,varchar(255),1,73,5,varchar(255),rear-wheel drive,74,26,20,42,60,73,73657,1623,38084,8434,98.68,Europe Regional
533,4/22/2008 05:58:59,diesel,87,61,70,10/31/2017,8/6/2013,82,1/26/2008 01:33:42,57,38,varchar(255),4,51,60,varchar(255),four-wheel drive,5,6,11,70,44,6,54911,2793,33499,19689,60.29,Asia Regional Office
534,11/28/2023 18:27:47,hybrid,85,92,79,1/20/2020,3/27/2016,11,11/23/2007 16:29:57,43,36,varchar(255),1,44,16,varchar(255),rear-wheel drive,76,4,17,59,94,50,10227,4551,5441,16372,46.88,GHG Emission
535,2/20/2005 10:51:15,diesel,92,43,3,6/25/2008,8/24/2006,47,8/23/2010 03:44:23,99,62,varchar(255),12,24,89,varchar(255),all-wheel drive,94,64,10,25,41,93,57932,4048,5845,10216,78.07,North America Office
536,7/6/2018 04:23:19,electric,39,22,57,2/2/2011,2/4/2019,22,7/25/2016 10:56:50,98,11,varchar(255),4,93,96,varchar(255),front-wheel drive,99,94,51,22,47,30,57799,9160,83074,342,98.22,SEA Regional Office
537,2/19/2010 22:41:31,diesel,36,18,38,10/13/2007,10/22/2011,42,11/15/2003 15:35:18,21,64,varchar(255),8,53,28,varchar(255),all-wheel drive,62,96,23,57,41,32,73107,1094,45303,10492,48.65,Asia Regional Office
538,5/18/2003 03:16:56,electric,29,87,64,11/8/2016,6/30/2002,68,8/28/2000 23:08:31,4,14,varchar(255),11,99,54,varchar(255),front-wheel drive,99,80,76,47,74,8,25477,2659,81713,7953,2.38,Europe Regional
539,8/11/2002 13:25:28,diesel,39,22,62,8/20/2001,1/15/2013,82,11/26/2008 18:54:34,15,70,varchar(255),10,3,58,varchar(255),rear-wheel drive,86,74,15,97,31,87,7938,775,47189,14123,30.36,North America Office
540,3/7/2014 12:00:31,gasoline,42,82,86,8/8/2017,12/14/2004,86,11/14/2013 06:44:41,34,98,varchar(255),15,38,8,varchar(255),four-wheel drive,66,22,51,48,65,71,27042,13969,27136,3633,43.24,GHG Emission
541,6/21/2003 20:23:46,electric,45,93,26,12/17/2009,3/22/2023,32,3/28/2018 12:12:07,84,17,varchar(255),10,94,25,varchar(255),front-wheel drive,54,41,92,50,18,59,23402,4721,17690,2126,72.18,Europe Regional
542,5/31/2011 07:12:23,hybrid,64,17,9,12/5/2001,11/12/2006,100,9/1/2008 21:22:10,97,55,varchar(255),2,97,43,varchar(255),rear-wheel drive,10,16,96,32,69,40,87276,11280,31740,1769,79.08,SEA Regional Office
543,7/11/2000 11:05:59,hybrid,71,67,42,12/14/2017,11/24/2019,33,7/10/2002 14:59:56,85,73,varchar(255),14,30,88,varchar(255),four-wheel drive,27,53,43,24,15,66,19757,7763,87205,12437,44.27,Europe Regional
544,6/17/2015 17:49:56,hybrid,12,19,61,1/5/2002,2/14/2020,34,3/28/2003 03:21:18,34,27,varchar(255),8,20,22,varchar(255),rear-wheel drive,29,14,82,94,70,91,40308,7894,28477,10667,23.76,Asia Regional Office
545,8/12/2018 06:56:41,gasoline,13,36,64,10/18/2022,7/10/2001,74,12/1/2007 02:44:20,98,88,varchar(255),8,93,3,varchar(255),all-wheel drive,73,92,15,81,17,91,5606,10346,84129,17552,15.49,North America Office
546,5/4/2000 01:34:42,gasoline,63,50,34,9/27/2010,6/14/2000,81,11/6/2015 05:04:08,80,11,varchar(255),3,52,25,varchar(255),front-wheel drive,19,88,74,67,57,86,72849,9608,26845,11847,9.97,Asia Regional Office
547,8/21/2008 16:05:38,gasoline,73,90,16,8/22/2002,1/28/2012,35,4/11/2009 02:19:57,21,18,varchar(255),4,70,63,varchar(255),front-wheel drive,78,67,41,7,54,91,51940,1481,64565,8980,12.34,SEA Regional Office
548,3/18/2022 14:05:39,electric,31,51,6,3/22/2020,1/7/2008,90,9/30/2019 16:20:33,95,5,varchar(255),13,73,34,varchar(255),front-wheel drive,94,90,21,94,24,80,51474,3243,19741,15190,15.23,Asia Regional Office
549,6/17/2011 15:22:52,electric,66,76,32,6/27/2009,5/23/2012,81,10/23/2018 05:49:08,96,88,varchar(255),10,52,50,varchar(255),rear-wheel drive,50,97,43,85,61,39,77520,12364,67017,10270,77.01,GHG Emission
550,11/9/2015 04:25:14,electric,49,36,42,4/13/2003,4/24/2023,100,10/31/2019 13:01:45,65,16,varchar(255),8,54,59,varchar(255),rear-wheel drive,8,66,25,13,24,98,575,13985,61986,14958,56.5,GHG Emission
551,2/29/2020 15:59:09,gasoline,24,42,57,9/20/2002,4/5/2001,75,7/7/2007 14:39:45,51,46,varchar(255),7,10,89,varchar(255),front-wheel drive,84,38,72,61,99,2,5426,1203,61933,10177,89.71,GHG Emission
552,9/15/2006 17:05:18,hybrid,50,48,53,6/6/2014,5/16/2007,94,3/3/2003 19:24:28,50,6,varchar(255),1,50,96,varchar(255),front-wheel drive,27,76,7,19,27,25,46630,7351,35067,12084,48.96,GHG Emission
553,7/25/2009 16:41:45,hybrid,30,35,37,6/27/2003,12/5/2006,24,3/25/2011 02:51:06,27,9,varchar(255),5,46,26,varchar(255),four-wheel drive,24,46,18,64,100,56,32277,10750,24695,4105,9.0,Asia Regional Office
554,12/28/2000 00:14:18,hybrid,18,25,3,8/20/2010,5/2/2015,54,3/5/2015 15:05:14,24,44,varchar(255),1,97,32,varchar(255),rear-wheel drive,25,69,21,43,64,7,12837,160,33403,15223,22.25,GHG Emission
555,2/22/2004 01:14:19,hybrid,34,17,13,1/10/2018,7/2/2020,55,1/6/2021 02:06:07,60,74,varchar(255),13,35,10,varchar(255),four-wheel drive,21,55,30,97,62,52,84097,19149,12505,16161,95.81,Europe Regional
556,7/17/2017 06:30:05,gasoline,90,17,32,4/3/2009,4/3/2007,92,6/3/2004 16:18:41,47,83,varchar(255),6,44,60,varchar(255),front-wheel drive,91,97,100,61,97,42,7983,15767,57442,16353,70.85,SEA Regional Office
557,10/14/2019 11:40:10,electric,4,99,38,10/23/2021,3/12/2020,9,7/31/2005 07:25:39,96,50,varchar(255),2,31,19,varchar(255),rear-wheel drive,71,90,90,43,16,3,62320,2551,99246,13309,60.45,SEA Regional Office
558,2/24/2000 00:25:55,diesel,86,12,13,2/20/2003,12/19/2010,34,3/8/2010 19:44:01,83,10,varchar(255),1,94,85,varchar(255),all-wheel drive,100,4,69,89,61,94,97196,12682,2424,19444,87.25,Europe Regional
559,9/26/2007 06:01:27,diesel,58,37,56,6/23/2015,12/31/2011,34,1/1/2015 04:02:47,95,12,varchar(255),8,46,74,varchar(255),front-wheel drive,88,91,97,19,37,17,64478,9591,88294,6348,90.13,SEA Regional Office
560,3/18/2021 04:32:23,electric,96,31,79,1/21/2004,12/25/2007,38,9/23/2017 14:48:47,23,78,varchar(255),9,9,84,varchar(255),rear-wheel drive,7,95,70,5,86,80,94860,19713,59947,2194,33.96,Asia Regional Office
561,5/27/2004 06:44:32,diesel,22,60,98,5/27/2007,5/9/2022,4,7/25/2005 07:00:50,29,70,varchar(255),15,27,17,varchar(255),front-wheel drive,98,49,54,90,89,3,67155,717,63356,2319,43.73,North America Office
562,8/5/2012 21:08:52,hybrid,71,25,82,1/19/2005,6/26/2003,12,9/24/2008 01:21:35,96,39,varchar(255),9,55,68,varchar(255),front-wheel drive,19,92,54,11,56,66,69710,18979,49171,13725,72.08,Europe Regional
563,9/10/2006 20:49:39,electric,39,77,34,1/4/2007,12/13/2022,23,12/14/2013 05:44:23,86,9,varchar(255),4,12,99,varchar(255),all-wheel drive,85,48,33,95,78,40,5827,3886,14350,16992,14.53,North America Office
564,8/20/2011 12:20:46,diesel,43,92,36,9/18/2011,4/15/2023,95,11/29/2003 04:38:08,89,84,varchar(255),12,6,57,varchar(255),four-wheel drive,48,20,39,96,42,96,31960,19499,6564,2475,24.91,GHG Emission
565,8/2/2014 05:59:16,gasoline,11,84,58,7/17/2019,3/23/2003,70,6/1/2004 08:11:11,13,80,varchar(255),4,45,96,varchar(255),four-wheel drive,75,58,95,38,51,29,42748,12265,7863,9223,81.71,SEA Regional Office
566,6/17/2002 11:44:30,diesel,6,67,61,10/17/2019,8/23/2001,59,1/30/2020 06:16:48,52,19,varchar(255),1,92,49,varchar(255),all-wheel drive,6,7,72,21,25,43,25457,19992,78182,19074,6.17,GHG Emission
567,8/17/2000 11:17:55,gasoline,56,90,48,4/5/2001,3/30/2020,82,9/20/2019 13:57:21,3,78,varchar(255),5,18,7,varchar(255),all-wheel drive,24,17,87,100,56,43,64600,15941,66523,19664,11.76,GHG Emission
568,9/19/2020 12:24:15,gasoline,75,81,22,7/5/2012,4/26/2002,85,5/29/2019 04:59:40,90,15,varchar(255),1,20,95,varchar(255),rear-wheel drive,10,71,19,70,88,98,17438,12014,64221,18626,86.91,GHG Emission
569,1/23/2020 01:49:04,diesel,53,86,35,8/27/2014,9/17/2003,29,8/3/2011 05:58:59,75,4,varchar(255),2,29,66,varchar(255),all-wheel drive,45,6,24,86,71,20,11774,15522,34723,11116,72.2,Europe Regional
570,5/11/2001 03:21:48,hybrid,59,26,53,6/14/2006,4/27/2012,80,2/9/2001 22:43:55,42,96,varchar(255),14,85,51,varchar(255),all-wheel drive,54,20,31,54,18,55,53270,14531,93197,14173,56.82,GHG Emission
571,9/3/2004 17:07:45,electric,35,68,20,11/12/2016,8/29/2008,62,11/1/2003 03:22:24,44,2,varchar(255),7,6,51,varchar(255),all-wheel drive,45,32,28,90,56,75,12609,10152,21574,1972,84.29,Asia Regional Office
572,12/19/2012 09:52:43,hybrid,8,62,82,4/28/2000,10/30/2013,44,3/26/2012 23:35:09,55,14,varchar(255),7,40,70,varchar(255),rear-wheel drive,64,71,7,79,73,1,41229,1188,15976,12592,29.05,Asia Regional Office
573,12/30/2011 14:20:01,electric,13,84,69,7/11/2019,11/3/2016,100,7/1/2023 22:41:57,88,20,varchar(255),7,61,77,varchar(255),rear-wheel drive,56,21,90,26,60,54,98239,12738,18152,15500,73.13,Europe Regional
574,4/28/2008 12:21:57,hybrid,30,84,74,8/9/2012,11/29/2012,46,4/7/2017 16:23:54,35,65,varchar(255),12,52,64,varchar(255),front-wheel drive,47,83,33,79,98,86,71653,2309,57186,14498,58.47,Europe Regional
575,1/1/2021 01:27:05,diesel,59,80,4,5/21/2021,8/25/2013,55,3/26/2012 16:59:24,43,15,varchar(255),2,32,80,varchar(255),rear-wheel drive,98,25,83,33,82,64,95223,9102,13597,19506,52.16,Asia Regional Office
576,3/23/2014 00:43:45,diesel,15,69,100,6/11/2011,10/4/2023,86,1/6/2006 09:34:35,91,54,varchar(255),15,28,12,varchar(255),four-wheel drive,36,44,86,95,4,5,76101,2725,74406,488,16.14,SEA Regional Office
577,4/13/2016 01:41:35,gasoline,59,31,35,4/23/2023,11/28/2021,4,7/2/2008 12:57:05,91,57,varchar(255),2,89,52,varchar(255),front-wheel drive,45,14,79,90,42,14,61703,12716,19001,8726,99.06,SEA Regional Office
578,7/18/2013 23:29:53,hybrid,17,3,35,8/12/2015,11/5/2016,67,4/21/2004 01:21:05,19,82,varchar(255),3,91,19,varchar(255),all-wheel drive,68,60,78,42,49,20,41816,19285,51415,19162,87.5,Asia Regional Office
579,12/26/2018 06:00:11,diesel,33,95,8,11/3/2016,6/22/2019,73,3/14/2011 11:38:40,48,100,varchar(255),11,76,46,varchar(255),four-wheel drive,94,16,60,81,69,87,76326,9375,64289,341,20.52,GHG Emission
580,7/18/2000 14:08:07,hybrid,96,40,90,1/5/2018,11/27/2014,9,3/16/2014 08:36:11,75,42,varchar(255),14,31,89,varchar(255),front-wheel drive,33,29,19,54,54,53,23507,5872,67969,3151,24.46,Asia Regional Office
581,9/3/2000 05:39:51,hybrid,78,60,87,10/24/2018,10/29/2022,73,2/24/2008 03:23:42,64,80,varchar(255),6,70,36,varchar(255),all-wheel drive,2,7,32,29,48,37,98244,5056,40407,9281,71.96,Europe Regional
582,5/8/2012 22:33:41,hybrid,70,47,93,1/23/2022,9/7/2012,41,11/7/2010 07:48:51,33,26,varchar(255),12,57,97,varchar(255),rear-wheel drive,42,42,17,67,48,37,23714,19298,74913,3827,42.11,North America Office
583,10/26/2008 04:14:30,hybrid,82,78,53,3/25/2012,6/2/2010,19,12/28/2006 01:47:34,10,53,varchar(255),1,74,29,varchar(255),four-wheel drive,75,89,39,60,21,25,93036,4053,13578,18127,42.67,GHG Emission
584,9/12/2023 08:34:19,gasoline,26,73,57,9/5/2023,2/2/2022,55,10/18/2000 19:10:41,73,86,varchar(255),4,23,23,varchar(255),front-wheel drive,63,20,26,66,8,53,31490,475,5360,5451,53.73,Asia Regional Office
585,3/10/2019 06:08:13,gasoline,49,98,18,2/1/2013,8/28/2011,50,5/11/2017 16:09:08,65,79,varchar(255),13,48,11,varchar(255),four-wheel drive,57,60,49,74,78,27,58346,7860,75996,1295,83.56,Europe Regional
586,5/28/2008 07:07:12,hybrid,8,64,31,9/24/2003,7/25/2016,97,4/25/2015 23:04:32,35,34,varchar(255),6,57,100,varchar(255),front-wheel drive,29,81,81,86,57,82,13922,18709,56674,2223,67.19,North America Office
587,1/22/2002 20:34:49,gasoline,98,28,46,2/25/2009,12/1/2006,95,12/20/2000 15:58:46,85,71,varchar(255),12,57,83,varchar(255),four-wheel drive,11,68,23,33,19,14,35099,5973,9772,4212,19.19,Europe Regional
588,9/11/2018 19:33:07,diesel,78,80,86,6/18/2015,10/23/2013,67,3/28/2001 14:30:55,70,1,varchar(255),7,80,56,varchar(255),four-wheel drive,46,99,28,8,50,9,24510,18941,59165,5871,34.56,SEA Regional Office
589,2/19/2003 06:14:52,gasoline,46,4,7,6/3/2000,3/6/2000,89,3/9/2014 21:08:26,87,31,varchar(255),11,13,15,varchar(255),four-wheel drive,76,38,100,85,95,35,4524,11169,4310,13425,32.01,Europe Regional
590,6/19/2017 01:00:45,electric,9,52,60,9/3/2003,7/29/2018,54,9/21/2016 05:24:02,17,25,varchar(255),5,34,8,varchar(255),front-wheel drive,66,98,72,78,47,88,49321,8006,28866,9025,85.04,SEA Regional Office
591,6/26/2013 07:30:13,diesel,9,52,87,4/17/2020,3/4/2016,60,11/5/2017 02:08:47,15,16,varchar(255),7,4,56,varchar(255),front-wheel drive,23,66,94,4,70,28,71183,14543,58508,4811,44.19,SEA Regional Office
592,6/26/2008 20:30:19,hybrid,85,31,21,1/30/2017,7/21/2005,34,8/21/2020 18:39:56,22,53,varchar(255),11,74,27,varchar(255),rear-wheel drive,30,22,68,34,50,9,70289,8034,52835,6358,30.28,North America Office
593,12/25/2022 11:06:01,hybrid,71,51,46,9/25/2012,9/7/2014,6,8/8/2001 00:27:24,51,38,varchar(255),6,50,81,varchar(255),all-wheel drive,19,89,45,57,19,27,99273,9371,10008,10249,31.29,SEA Regional Office
594,3/26/2023 08:59:53,hybrid,11,40,82,6/17/2021,8/21/2012,41,2/4/2004 08:32:12,68,72,varchar(255),14,38,26,varchar(255),all-wheel drive,24,66,27,57,10,20,30032,17287,27794,6126,26.32,Europe Regional
595,7/14/2017 19:17:21,hybrid,9,98,60,1/29/2000,4/12/2010,5,2/9/2006 07:43:58,39,24,varchar(255),3,96,79,varchar(255),four-wheel drive,57,33,95,43,48,27,56481,19332,77315,15209,56.29,SEA Regional Office
596,8/9/2016 20:35:26,diesel,25,7,47,12/8/2021,6/17/2018,81,9/28/2007 12:27:26,9,79,varchar(255),7,88,39,varchar(255),rear-wheel drive,1,61,81,96,88,67,14542,5790,95565,13370,96.6,SEA Regional Office
597,5/8/2001 08:04:26,hybrid,38,1,59,9/19/2023,1/8/2020,32,12/3/2013 06:43:26,85,80,varchar(255),6,75,12,varchar(255),all-wheel drive,87,31,60,79,92,80,37540,5659,36941,12606,79.29,Europe Regional
598,6/4/2021 14:38:27,hybrid,74,78,54,1/18/2004,11/4/2020,90,9/27/2013 09:27:33,66,47,varchar(255),11,68,75,varchar(255),front-wheel drive,9,81,51,4,97,72,37528,6038,43936,8103,99.86,Asia Regional Office
599,8/28/2009 10:25:27,electric,52,78,38,1/20/2013,1/3/2004,11,10/13/2015 07:19:55,61,33,varchar(255),6,34,96,varchar(255),four-wheel drive,61,68,75,81,91,39,27286,16972,28749,15068,18.6,Asia Regional Office
600,7/7/2010 09:27:44,diesel,89,87,36,1/28/2006,1/22/2014,71,3/8/2019 04:02:52,34,41,varchar(255),6,52,34,varchar(255),rear-wheel drive,85,57,67,17,69,5,72888,13583,7438,217,87.71,SEA Regional Office
601,7/10/2007 00:38:24,electric,87,81,39,2/17/2021,10/15/2006,36,6/22/2018 15:24:51,22,14,varchar(255),1,8,35,varchar(255),four-wheel drive,98,56,71,91,12,61,34501,14937,54793,10943,41.36,Europe Regional
602,2/14/2007 10:55:05,electric,52,74,9,6/18/2005,10/19/2012,77,1/18/2012 09:25:27,88,93,varchar(255),12,68,84,varchar(255),all-wheel drive,83,57,73,77,79,72,72551,16389,75315,9279,79.43,SEA Regional Office
603,11/2/2002 12:27:35,gasoline,36,86,42,12/27/2016,9/3/2007,72,6/16/2007 11:45:11,38,97,varchar(255),7,27,77,varchar(255),all-wheel drive,62,50,30,27,15,89,8422,7583,16764,2703,83.61,GHG Emission
604,3/18/2011 13:14:53,hybrid,9,63,98,8/20/2015,3/1/2007,100,5/26/2002 17:14:16,88,39,varchar(255),1,28,68,varchar(255),rear-wheel drive,46,52,42,41,31,81,99773,3469,61631,3318,99.83,SEA Regional Office
605,6/24/2007 10:14:58,gasoline,29,100,94,8/15/2004,3/6/2010,64,8/10/2017 10:57:49,71,1,varchar(255),3,84,47,varchar(255),all-wheel drive,90,47,5,45,10,44,53025,8992,24264,19856,38.6,GHG Emission
606,5/7/2004 14:27:40,hybrid,55,39,14,12/8/2004,4/3/2019,53,10/5/2017 09:24:25,6,17,varchar(255),1,53,35,varchar(255),four-wheel drive,82,5,95,87,92,8,50715,18220,88971,13040,17.42,SEA Regional Office
607,1/18/2002 15:06:03,hybrid,43,7,69,11/24/2022,8/24/2002,53,1/29/2023 06:31:34,42,86,varchar(255),8,42,38,varchar(255),front-wheel drive,12,28,20,96,80,6,83433,17757,32856,16791,22.98,Asia Regional Office
608,4/29/2017 10:16:59,hybrid,57,52,31,5/28/2010,4/25/2019,57,9/20/2001 06:56:48,18,23,varchar(255),11,63,34,varchar(255),front-wheel drive,75,27,13,95,42,33,3168,15529,73542,19925,30.96,SEA Regional Office
609,5/25/2013 11:17:08,electric,36,8,17,10/6/2012,11/4/2007,53,5/14/2011 17:00:19,64,37,varchar(255),11,99,86,varchar(255),rear-wheel drive,5,38,20,13,32,84,27616,11055,34962,16326,19.21,GHG Emission
610,3/5/2003 22:13:50,diesel,16,53,39,9/23/2005,2/12/2009,32,10/4/2023 06:55:17,14,44,varchar(255),7,90,98,varchar(255),front-wheel drive,7,7,84,91,51,95,19516,6341,44510,12563,93.97,SEA Regional Office
611,6/5/2012 08:05:04,gasoline,46,84,1,7/26/2023,3/23/2020,2,1/19/2019 22:54:18,32,65,varchar(255),14,91,72,varchar(255),all-wheel drive,68,62,98,74,47,87,94738,9742,50329,16427,29.15,Asia Regional Office
