id,created_at,type,consumption_date_year,consumption_date_month,consumption_id,start_date,end_date,report_year,updated_at,domain_id,consumer_id,consumer_type,country_id,currency_id,location_type_id,fleet,main_engine_type,vehicle_type_id,fuel_type_id,ghg_protocol_scope,consumption_date_qtr,consumption_date_yq,consumption_date_ym,base_monthly_consumption,base_monthly_cost,monthly_consumption,monthly_cost,monthly_nb_employee,monthly_area
512,1/21/4188 16:34:53,diesel,30,68,39,1/16/9172,8/1/5624,36,9/5/5919 08:27:32,27,59,varchar(255),64,50,60,varchar(255),four-wheel drive,3,55,35,75,23,43,12480,11689,65492,24,46.32,Serangoon
513,5/16/6911 15:09:44,gasoline,97,67,23,12/9/6013,5/28/3686,49,6/25/3536 06:47:50,50,51,varchar(255),15,36,5,varchar(255),front-wheel drive,14,18,100,10,80,49,15137,1791,92332,969,86.49,Choa Chu Kang
514,4/16/6568 10:42:11,diesel,17,42,35,3/30/3027,12/13/8478,51,12/8/7473 12:30:01,99,8,varchar(255),42,38,57,varchar(255),front-wheel drive,81,36,77,67,86,17,11583,7798,66519,16046,71.44,Yishun
515,11/28/5776 05:02:21,hybrid,93,45,13,6/1/9866,4/29/7683,90,8/8/9812 12:44:27,50,18,varchar(255),4,28,57,varchar(255),rear-wheel drive,30,57,29,82,89,44,63054,9201,35361,2860,48.04,Punggol
516,10/14/8414 16:00:49,electric,13,39,90,2/10/6282,7/9/8705,69,4/6/6679 17:20:34,17,90,varchar(255),56,18,7,varchar(255),all-wheel drive,36,97,53,5,42,26,28375,2806,5755,10281,96.76,Bukit Batok
517,11/6/5291 19:46:40,gasoline,72,74,25,9/27/5416,1/26/4657,74,8/4/9786 06:49:58,11,61,varchar(255),85,82,12,varchar(255),rear-wheel drive,43,62,58,37,62,97,87992,3542,4247,2947,35.43,Hougang
518,8/10/5198 05:32:21,gasoline,67,23,38,3/7/9211,4/1/8160,60,5/1/2597 12:13:54,85,100,varchar(255),83,46,2,varchar(255),all-wheel drive,20,49,43,44,1,47,14106,16159,74099,11242,30.69,Woodlands
519,4/23/3341 21:17:58,electric,44,37,45,6/5/4681,12/28/5196,79,1/24/2571 17:10:05,40,65,varchar(255),80,30,83,varchar(255),front-wheel drive,42,53,33,57,28,94,8907,1154,12803,8417,39.22,Singapore City
520,11/5/2981 10:11:21,hybrid,79,10,41,7/3/7102,6/20/3654,2,1/24/7072 19:23:09,88,25,varchar(255),3,68,79,varchar(255),all-wheel drive,13,91,53,9,92,36,65785,16197,11513,1085,16.01,Jurong West
521,10/13/2498 14:09:29,diesel,92,56,92,2/1/4761,6/5/4076,41,11/21/5904 21:43:47,79,36,varchar(255),70,49,53,varchar(255),rear-wheel drive,36,67,77,54,25,1,85343,18119,22300,7526,91.05,Tampines
522,7/29/3256 01:38:49,diesel,41,80,85,5/12/5732,1/31/5853,46,1/12/3566 10:09:40,10,56,varchar(255),6,66,96,varchar(255),all-wheel drive,75,96,68,11,1,41,39493,5033,92862,4692,80.5,Pasir Ris
523,11/29/6604 02:41:34,diesel,7,9,19,2/23/8488,1/14/6288,38,3/16/8506 20:37:12,59,7,varchar(255),2,36,36,varchar(255),four-wheel drive,56,39,59,8,76,17,57904,8182,12893,13166,47.12,Serangoon
524,2/18/2086 08:26:22,electric,9,79,40,9/7/8753,2/7/2580,64,10/21/9074 18:37:22,73,64,varchar(255),97,11,34,varchar(255),front-wheel drive,57,18,12,62,34,83,52391,14591,63477,7855,98.03,Clementi
525,11/20/8906 13:20:42,hybrid,80,36,1,1/8/2104,2/16/6406,23,10/24/3846 12:29:12,54,57,varchar(255),79,76,29,varchar(255),all-wheel drive,5,56,21,2,86,67,39330,19257,16852,16893,25.43,Hougang
526,7/1/3086 12:07:42,hybrid,23,26,93,12/27/7390,10/7/7090,12,7/16/2506 23:55:33,51,43,varchar(255),32,99,3,varchar(255),rear-wheel drive,99,36,61,31,30,22,62628,11220,53942,3748,99.18,Singapore City
527,8/12/8215 03:17:26,diesel,18,31,29,5/7/3058,6/29/2124,85,6/21/5307 19:43:43,84,83,varchar(255),21,92,81,varchar(255),all-wheel drive,93,58,69,50,76,70,75121,14935,80208,7796,68.44,Choa Chu Kang
528,7/26/9517 17:15:14,diesel,17,32,57,6/27/3946,11/15/9807,86,4/8/2649 16:37:37,87,50,varchar(255),94,7,85,varchar(255),rear-wheel drive,91,78,97,33,80,34,36667,1124,27224,19017,37.84,Singapore City
529,5/13/7256 17:26:11,hybrid,32,90,31,2/8/3052,2/19/5475,74,5/12/7017 07:08:10,13,35,varchar(255),3,42,27,varchar(255),four-wheel drive,32,36,32,8,62,14,20222,16183,96933,16036,76.66,Hougang
530,12/18/6506 02:40:53,diesel,57,100,35,3/18/7323,6/17/9375,90,3/23/3314 10:28:11,52,3,varchar(255),69,54,53,varchar(255),rear-wheel drive,79,21,19,64,55,1,83622,3454,60050,17094,79.66,Woodlands
531,11/6/9271 15:35:39,hybrid,59,76,78,12/1/2703,12/25/8576,75,4/22/5688 02:51:55,43,86,varchar(255),45,6,33,varchar(255),four-wheel drive,17,54,32,50,26,6,76488,13457,3200,10819,70.03,Yishun
532,3/28/8515 15:04:52,gasoline,36,87,38,9/3/3619,4/15/8992,91,12/6/2866 07:19:08,13,41,varchar(255),40,96,21,varchar(255),four-wheel drive,87,88,44,82,78,29,74459,19337,30362,16907,10.39,Sengkang
533,11/9/2761 01:37:31,electric,2,7,64,12/20/9189,9/16/2692,85,5/13/3668 14:01:49,85,78,varchar(255),72,24,75,varchar(255),rear-wheel drive,43,72,43,23,39,44,61075,12988,99940,10970,27.44,Tampines
534,12/3/4809 00:59:01,hybrid,89,14,7,6/21/9940,2/25/9588,69,4/11/4822 07:45:46,99,70,varchar(255),32,59,65,varchar(255),front-wheel drive,36,56,31,42,97,50,36947,2989,32732,10335,80.13,Ang Mo Kio
535,10/6/8954 01:25:24,diesel,38,67,69,11/19/4064,11/21/8059,11,12/13/9664 15:36:54,28,59,varchar(255),32,6,100,varchar(255),four-wheel drive,62,86,59,41,51,1,56434,5692,32501,2671,24.05,Punggol
536,3/27/6229 21:14:54,hybrid,81,75,71,3/6/2323,5/27/9385,29,1/29/9823 23:10:40,51,71,varchar(255),84,91,100,varchar(255),all-wheel drive,77,35,28,96,26,84,50688,9330,71922,6993,77.14,Choa Chu Kang
537,10/4/8449 14:03:25,hybrid,97,87,33,6/19/2091,1/12/5855,21,11/7/9071 06:26:18,51,49,varchar(255),100,4,19,varchar(255),all-wheel drive,98,56,27,50,43,47,51497,10144,59797,10839,61.75,Sengkang
538,9/30/6431 11:18:54,electric,77,90,18,7/18/5394,6/24/8066,22,6/8/7260 01:37:05,23,23,varchar(255),55,69,79,varchar(255),four-wheel drive,34,17,32,23,24,31,10251,12125,72596,2834,12.84,Hougang
539,11/30/8892 18:48:37,electric,72,95,81,3/9/7548,10/7/4846,22,3/4/4185 14:48:37,8,27,varchar(255),2,61,72,varchar(255),rear-wheel drive,64,68,78,23,42,1,52776,9594,74113,19493,84.6,Clementi
540,12/1/8682 17:03:36,hybrid,79,79,14,7/29/6381,5/12/5826,31,6/16/5709 06:20:39,48,13,varchar(255),56,80,5,varchar(255),rear-wheel drive,52,82,8,33,40,77,89350,16708,73470,14310,89.75,Yishun
541,11/7/3930 09:02:31,diesel,70,96,35,10/28/3367,8/29/8478,16,8/14/5015 16:54:52,47,92,varchar(255),73,33,25,varchar(255),front-wheel drive,33,4,84,8,40,38,62356,4775,18662,16811,76.35,Punggol
542,7/7/4441 00:47:30,gasoline,74,45,74,4/20/7033,1/26/3379,63,8/26/9717 01:49:04,70,3,varchar(255),76,61,73,varchar(255),rear-wheel drive,93,19,47,77,46,74,5570,690,39691,5689,9.11,Serangoon
543,11/24/3155 08:46:01,electric,10,94,92,9/23/5133,12/25/5451,57,3/9/2321 13:41:12,99,61,varchar(255),58,97,44,varchar(255),front-wheel drive,98,92,89,32,42,12,92821,1996,41494,19175,8.48,Tampines
544,12/14/1946 02:16:52,hybrid,4,9,98,8/2/2976,6/27/6524,41,5/24/2128 07:22:48,34,97,varchar(255),69,81,52,varchar(255),rear-wheel drive,26,63,88,99,91,3,46778,16254,85209,18231,44.14,Hougang
545,5/17/6406 15:48:30,diesel,77,47,77,9/19/7271,11/16/5677,82,9/20/8256 12:50:41,88,84,varchar(255),34,34,59,varchar(255),four-wheel drive,67,40,18,44,56,87,69143,15169,3725,9411,53.37,Punggol
546,9/9/3937 09:08:35,hybrid,46,97,19,1/25/7084,6/8/6068,89,1/6/5182 20:33:14,4,21,varchar(255),31,38,36,varchar(255),four-wheel drive,37,22,84,48,90,87,96225,14129,85718,13180,42.96,Choa Chu Kang
547,8/11/2427 05:35:44,diesel,26,80,64,1/3/2607,8/30/3045,22,4/23/8912 00:58:54,31,68,varchar(255),28,53,100,varchar(255),four-wheel drive,95,79,4,14,57,77,26976,15541,9662,9388,27.5,Pasir Ris
548,12/30/5636 01:13:18,gasoline,23,28,7,9/28/4653,2/16/9287,84,8/26/9032 20:35:20,12,99,varchar(255),53,78,71,varchar(255),front-wheel drive,32,71,9,10,75,94,60209,10701,39410,4116,55.52,Woodlands
549,2/15/8842 17:14:59,electric,45,52,71,5/3/7300,2/18/2050,51,3/14/8909 04:31:03,100,48,varchar(255),1,3,5,varchar(255),all-wheel drive,39,96,20,47,30,35,44360,14817,66137,7187,90.88,Tampines
550,10/25/4026 02:11:30,hybrid,16,66,17,10/10/5539,2/28/4963,19,11/29/6010 21:44:33,28,41,varchar(255),58,29,23,varchar(255),front-wheel drive,93,22,59,13,5,49,16794,2962,34016,11816,85.51,Woodlands
551,8/2/2340 09:27:38,electric,85,46,53,3/29/2274,1/18/6178,97,10/25/3095 19:41:47,39,11,varchar(255),90,9,53,varchar(255),all-wheel drive,48,6,71,25,53,13,37129,6569,67572,301,66.61,Pasir Ris
552,3/13/3978 06:30:00,diesel,18,47,90,4/24/6057,9/10/4888,4,1/1/7221 18:48:20,64,23,varchar(255),78,30,60,varchar(255),front-wheel drive,3,76,98,63,72,52,92922,6524,76948,12068,70.25,Bukit Batok
553,10/9/6272 20:21:34,electric,90,47,58,9/17/7683,6/15/7318,70,4/21/6626 07:42:47,100,70,varchar(255),33,95,95,varchar(255),four-wheel drive,26,69,11,61,90,22,76634,19104,41541,7419,94.81,Sengkang
554,10/12/3775 21:05:49,diesel,45,100,38,1/18/7913,9/17/5278,49,7/5/2723 16:51:44,4,14,varchar(255),2,54,55,varchar(255),all-wheel drive,13,16,31,97,79,86,77656,5746,68317,18710,58.97,Serangoon
555,11/20/8178 20:49:12,diesel,9,47,77,2/8/8627,1/8/3141,99,8/15/9465 04:36:12,41,50,varchar(255),37,10,4,varchar(255),rear-wheel drive,88,23,51,77,29,4,10114,13796,86871,5940,83.12,Tampines
556,7/2/5382 12:48:05,hybrid,90,7,11,3/4/2914,11/24/3513,31,4/22/2183 16:09:07,35,56,varchar(255),44,52,9,varchar(255),front-wheel drive,86,51,59,48,29,84,98976,14385,62664,6824,8.0,Yishun
557,12/30/4450 17:12:49,electric,75,60,71,2/19/9043,8/27/1996,49,10/3/3830 08:04:12,41,42,varchar(255),16,28,87,varchar(255),four-wheel drive,96,91,3,6,96,22,8510,17442,72991,9069,56.23,Clementi
558,5/8/9497 12:11:40,electric,37,97,59,3/4/3112,11/14/4524,81,2/6/5264 15:02:28,38,63,varchar(255),67,49,35,varchar(255),front-wheel drive,54,85,14,9,12,4,33438,2403,90799,13063,29.71,Tampines
559,10/11/4844 02:50:13,hybrid,74,5,65,2/13/2569,10/7/8320,88,10/11/9087 20:13:50,18,5,varchar(255),14,68,24,varchar(255),all-wheel drive,92,64,22,73,87,78,80199,12325,81528,13284,78.28,Jurong West
560,2/3/3085 01:37:09,gasoline,19,12,58,11/16/7262,3/29/7253,67,9/19/7747 22:04:31,20,94,varchar(255),66,33,35,varchar(255),all-wheel drive,59,63,41,14,31,88,94468,14621,44152,12791,60.16,Ang Mo Kio
561,3/21/4364 04:24:34,gasoline,10,15,20,6/1/4616,12/25/3286,34,10/10/5875 22:03:21,77,29,varchar(255),60,63,5,varchar(255),four-wheel drive,96,45,64,57,58,66,16221,7917,317,13614,11.61,Sengkang
562,11/5/8672 00:13:33,electric,34,28,36,11/6/4460,4/4/5176,4,1/31/8069 19:52:50,7,65,varchar(255),63,50,19,varchar(255),four-wheel drive,29,82,44,26,97,16,92332,6364,61368,11888,13.37,Sengkang
563,10/5/3485 04:18:56,hybrid,50,78,4,12/5/6543,7/23/3461,15,4/8/5490 07:35:14,54,37,varchar(255),44,18,55,varchar(255),front-wheel drive,32,38,40,40,61,90,51130,14012,65860,4467,69.19,Queenstown
564,5/29/2222 03:46:04,hybrid,75,18,29,4/3/2004,1/22/7911,16,10/3/9881 13:04:07,95,39,varchar(255),83,76,70,varchar(255),rear-wheel drive,97,60,99,17,4,11,85094,13915,38199,9033,39.24,Queenstown
565,4/13/4487 18:12:55,electric,32,63,39,7/11/4115,4/11/9219,24,7/24/3773 17:21:24,92,36,varchar(255),11,29,20,varchar(255),rear-wheel drive,25,94,98,65,82,30,46275,13689,29861,1377,77.51,Queenstown
566,2/15/4960 05:31:09,electric,79,68,29,3/9/5498,7/20/8535,18,6/19/4065 06:23:16,70,3,varchar(255),35,57,67,varchar(255),four-wheel drive,90,74,71,95,83,1,39791,12773,63692,16136,5.28,Hougang
567,9/2/6963 07:05:28,hybrid,30,45,38,5/13/9107,4/28/8031,27,9/8/2941 02:20:51,60,29,varchar(255),63,65,100,varchar(255),four-wheel drive,12,84,7,86,8,32,53562,10814,12558,5226,96.16,Queenstown
568,1/6/3629 01:16:21,diesel,44,71,2,9/4/4078,10/22/3124,17,10/10/9850 16:05:58,77,22,varchar(255),71,29,71,varchar(255),front-wheel drive,68,36,46,15,62,29,25129,18400,9615,10239,94.99,Pasir Ris
569,3/7/9735 16:52:35,diesel,58,51,84,12/12/7456,4/15/7057,44,2/26/5121 19:34:00,24,20,varchar(255),88,52,90,varchar(255),four-wheel drive,39,85,10,51,18,82,65326,729,31441,4028,1.61,Ang Mo Kio
570,7/2/9256 02:54:29,hybrid,42,8,45,5/30/9834,1/28/5784,12,1/17/7384 10:26:38,45,96,varchar(255),90,26,29,varchar(255),rear-wheel drive,100,74,60,48,5,86,12203,10389,4922,18680,91.16,Serangoon
571,10/5/2507 22:02:13,gasoline,96,39,15,12/22/3304,10/29/5157,7,12/22/7519 21:14:34,69,27,varchar(255),79,85,91,varchar(255),all-wheel drive,25,32,80,69,11,7,41155,12191,40413,13750,68.61,Sengkang
572,6/5/9844 16:44:11,diesel,11,27,60,3/12/7031,2/22/8324,84,5/2/6761 17:29:00,12,89,varchar(255),29,60,59,varchar(255),four-wheel drive,27,39,49,88,41,67,27303,14396,15125,8828,58.55,Jurong West
573,10/13/3363 17:37:10,hybrid,38,98,12,6/23/5709,1/20/9417,93,12/2/8934 21:28:17,75,70,varchar(255),88,18,82,varchar(255),four-wheel drive,90,90,41,59,94,25,82605,14714,20940,3101,63.11,Jurong West
574,5/5/2572 12:05:59,hybrid,11,69,84,1/22/7876,9/12/9871,98,12/19/6932 19:45:35,90,12,varchar(255),48,65,25,varchar(255),rear-wheel drive,61,13,37,15,98,14,57584,17730,64665,78,33.47,Punggol
575,1/30/2026 00:47:38,hybrid,16,17,31,3/16/2554,1/20/3396,5,4/13/5082 22:49:14,37,42,varchar(255),31,67,97,varchar(255),rear-wheel drive,31,69,34,69,12,59,27353,10242,28831,2255,9.65,Ang Mo Kio
576,11/16/6933 15:39:21,diesel,29,41,43,12/28/5265,4/14/8864,38,7/19/9226 04:35:02,76,90,varchar(255),23,12,6,varchar(255),four-wheel drive,20,40,61,39,44,82,79695,16548,34420,19843,26.5,Pasir Ris
577,8/7/4236 07:01:44,electric,62,89,75,7/10/9072,8/17/9859,15,1/26/3612 05:38:54,89,68,varchar(255),80,1,87,varchar(255),four-wheel drive,67,30,17,6,37,93,85032,14318,4738,4179,27.8,Ang Mo Kio
578,4/8/7962 20:27:27,electric,30,65,73,7/27/3873,5/15/2256,14,4/16/4302 03:21:54,88,23,varchar(255),39,37,14,varchar(255),four-wheel drive,96,62,36,66,49,44,50798,9405,19810,11503,41.86,Bukit Batok
579,4/7/3973 01:28:01,diesel,70,95,85,4/29/9721,4/7/3263,46,12/1/9749 01:01:30,61,26,varchar(255),93,88,59,varchar(255),all-wheel drive,2,55,26,35,1,16,34334,17649,98829,16715,67.52,Jurong West
580,11/11/5113 08:22:39,hybrid,51,7,92,2/9/9743,5/9/3285,29,6/1/5152 10:43:55,79,11,varchar(255),20,33,27,varchar(255),all-wheel drive,34,7,68,72,25,54,624,4307,97060,13477,96.43,Bukit Batok
581,12/8/8656 23:36:03,gasoline,87,77,63,5/19/9369,12/21/3946,78,3/9/3108 00:28:30,11,52,varchar(255),59,77,15,varchar(255),all-wheel drive,16,9,51,53,6,50,93580,6960,87577,3045,99.57,Clementi
582,3/10/2322 00:22:54,diesel,27,47,37,11/26/7481,5/5/5274,16,3/30/6959 04:48:59,77,58,varchar(255),50,48,19,varchar(255),rear-wheel drive,18,57,54,16,1,24,8858,6944,85843,7730,8.07,Yishun
583,11/12/9673 05:49:23,hybrid,5,26,100,5/5/8322,12/31/9038,40,3/7/8365 16:22:00,34,55,varchar(255),25,100,34,varchar(255),rear-wheel drive,45,71,36,85,22,14,21621,3140,12313,14468,17.26,Woodlands
584,8/16/4254 08:22:53,electric,18,76,14,5/21/2097,1/12/8364,95,5/26/3537 16:16:22,72,25,varchar(255),58,64,49,varchar(255),front-wheel drive,34,87,38,52,90,42,5646,3654,12186,12373,46.37,Queenstown
585,3/2/8284 10:52:27,diesel,45,9,100,10/27/4945,5/6/2053,40,1/7/2523 15:33:06,84,53,varchar(255),39,3,98,varchar(255),front-wheel drive,40,20,68,46,4,64,19255,3032,34100,8553,61.28,Punggol
586,5/24/1907 18:20:42,gasoline,75,15,29,5/27/2129,7/15/3966,69,9/24/4801 13:59:20,84,100,varchar(255),14,44,59,varchar(255),four-wheel drive,4,16,72,11,32,12,63177,10467,42395,9206,73.78,Jurong West
587,7/3/9787 13:51:24,hybrid,12,90,71,1/17/7596,10/17/9530,87,7/4/9980 14:45:30,82,66,varchar(255),28,67,82,varchar(255),four-wheel drive,43,57,51,35,89,31,54021,18783,2422,15623,60.28,Tampines
588,9/28/5191 23:29:23,hybrid,29,50,27,5/23/7105,9/29/4998,94,5/16/1912 23:36:42,68,73,varchar(255),51,3,42,varchar(255),rear-wheel drive,30,75,26,98,91,92,33784,12070,28042,6986,29.67,Bukit Batok
589,3/6/9977 08:51:41,diesel,39,87,94,1/6/7328,4/30/9849,36,10/7/5027 07:18:41,6,50,varchar(255),82,91,43,varchar(255),four-wheel drive,27,59,36,1,92,69,94788,4684,30124,1968,34.49,Ang Mo Kio
590,10/29/4994 10:33:46,hybrid,12,5,66,2/19/3571,7/19/5454,19,1/11/7937 12:45:52,50,4,varchar(255),62,85,64,varchar(255),four-wheel drive,19,33,15,77,51,93,90261,10376,94932,18762,4.82,Yishun
591,6/12/8723 06:16:11,electric,58,9,93,2/17/7799,8/10/2982,95,12/29/6747 15:15:01,33,40,varchar(255),56,72,1,varchar(255),front-wheel drive,5,40,80,84,3,9,19981,7344,96656,1886,48.79,Pasir Ris
592,3/5/7938 16:57:08,gasoline,19,92,60,12/2/5319,9/16/9408,75,5/4/2154 22:05:25,41,17,varchar(255),85,17,38,varchar(255),all-wheel drive,18,59,55,79,29,60,26258,7883,8944,18516,98.63,Pasir Ris
593,4/27/7420 14:38:04,diesel,33,30,40,1/10/6538,11/30/3890,34,7/21/2686 03:12:40,48,47,varchar(255),51,7,62,varchar(255),rear-wheel drive,67,35,32,79,98,50,33840,9374,40579,13101,56.34,Sengkang
594,1/31/4512 08:46:53,hybrid,19,37,30,7/7/1963,2/2/7881,76,4/29/7588 18:56:05,19,26,varchar(255),81,19,98,varchar(255),rear-wheel drive,42,35,48,76,87,6,44446,189,85303,3139,41.66,Jurong West
595,8/14/3204 16:01:11,hybrid,40,2,31,1/9/7175,1/19/6482,26,6/11/5203 19:39:13,53,53,varchar(255),100,15,64,varchar(255),front-wheel drive,22,69,94,25,58,38,50550,128,204,17017,85.08,Singapore City
596,7/13/7968 17:18:21,diesel,22,2,87,2/14/9957,1/13/4400,68,9/30/5003 04:00:16,62,25,varchar(255),15,10,46,varchar(255),four-wheel drive,30,52,23,21,57,81,57967,9600,18786,11639,67.15,Woodlands
597,3/28/8422 00:57:37,diesel,41,12,99,8/11/9392,4/17/5551,33,1/21/4042 02:30:27,85,64,varchar(255),65,96,84,varchar(255),all-wheel drive,66,94,94,62,32,22,47109,10534,29286,3578,55.37,Singapore City
598,11/30/4260 09:14:04,electric,92,14,79,12/22/9268,8/16/7839,43,11/2/8808 07:47:15,52,40,varchar(255),89,15,82,varchar(255),four-wheel drive,46,83,88,64,1,32,5195,12785,42160,1487,42.12,Ang Mo Kio
599,4/1/5282 16:57:03,hybrid,85,72,18,8/17/3312,11/10/8597,6,9/14/4135 15:26:42,97,64,varchar(255),44,75,60,varchar(255),four-wheel drive,66,27,84,99,15,60,10261,3430,55956,238,76.29,Hougang
600,5/25/6722 03:02:43,gasoline,84,86,46,2/7/4796,2/18/4167,12,4/24/4511 18:07:33,10,43,varchar(255),19,89,18,varchar(255),all-wheel drive,22,28,54,60,75,54,70785,4142,697,703,88.11,Bukit Batok
601,5/24/5595 10:10:42,electric,80,51,84,9/10/7632,9/16/7283,36,11/15/9864 08:42:26,24,30,varchar(255),68,89,93,varchar(255),all-wheel drive,70,70,58,7,40,87,78075,2933,8466,18348,60.44,Jurong West
602,1/18/4440 22:54:57,electric,9,74,19,12/13/8647,12/23/2307,22,7/29/3581 13:00:45,1,55,varchar(255),81,64,30,varchar(255),four-wheel drive,67,82,30,53,39,41,56879,10007,6026,16278,47.04,Tampines
603,9/26/3959 10:52:56,gasoline,12,86,16,12/7/7602,4/21/9582,92,3/16/3817 05:38:37,25,93,varchar(255),27,15,66,varchar(255),four-wheel drive,18,5,91,97,18,37,997,15806,13220,18531,65.44,Serangoon
604,3/2/5678 19:48:49,gasoline,18,14,53,4/6/3298,3/9/5705,71,10/10/3916 03:01:32,37,42,varchar(255),6,80,69,varchar(255),all-wheel drive,6,43,82,4,35,49,14746,11721,4255,12698,83.04,Sengkang
605,10/25/3889 00:45:14,gasoline,14,80,77,7/3/4605,9/26/8332,43,1/18/4879 03:04:02,46,97,varchar(255),66,36,41,varchar(255),all-wheel drive,43,69,84,27,98,92,48305,17132,21645,12782,22.25,Serangoon
606,10/27/2208 17:38:23,gasoline,34,27,37,6/13/8786,2/9/2126,61,10/3/6020 05:33:49,94,85,varchar(255),75,34,62,varchar(255),four-wheel drive,12,12,91,88,26,59,48959,1470,63068,16886,38.79,Serangoon
607,8/25/3628 00:38:38,electric,23,52,3,2/12/7306,6/9/2829,22,7/17/9725 23:40:31,69,49,varchar(255),32,74,98,varchar(255),front-wheel drive,55,85,5,57,58,32,41852,6535,16634,8313,68.51,Singapore City
608,5/18/8553 01:24:43,gasoline,84,2,42,5/31/6420,7/27/2991,6,10/4/9206 12:25:49,47,75,varchar(255),8,26,44,varchar(255),front-wheel drive,47,88,18,25,19,79,79860,15143,58627,16132,3.52,Hougang
609,3/31/3439 19:25:54,diesel,70,32,23,2/16/9250,3/28/3128,4,1/4/3326 09:41:17,10,50,varchar(255),62,19,54,varchar(255),rear-wheel drive,68,72,53,78,83,36,58643,17508,3620,13140,81.01,Queenstown
610,6/22/8539 17:00:06,electric,20,21,51,3/31/3415,11/25/9048,30,8/16/3289 20:10:44,53,49,varchar(255),10,62,15,varchar(255),rear-wheel drive,20,45,26,82,18,75,69766,17745,55379,18377,77.77,Queenstown
611,11/30/2728 19:21:41,gasoline,10,65,5,6/28/5646,4/18/2150,58,11/25/3766 05:34:27,31,87,varchar(255),17,41,50,varchar(255),front-wheel drive,83,5,61,97,1,86,55593,17701,81700,18046,20.03,Queenstown
612,3/13/7345 16:57:49,gasoline,76,13,37,2/24/2630,4/17/5287,46,11/23/6985 23:10:09,16,18,varchar(255),85,3,72,varchar(255),front-wheel drive,69,97,62,65,62,6,61880,1683,92243,15870,85.04,Clementi
613,1/21/3203 04:25:28,hybrid,84,18,95,12/17/8401,6/6/9617,16,3/20/4390 23:54:40,8,4,varchar(255),44,27,75,varchar(255),four-wheel drive,31,60,75,40,34,72,1472,16067,63779,4835,82.35,Serangoon
614,11/22/8890 21:37:38,hybrid,82,65,33,10/25/5904,8/13/2973,19,12/9/4408 21:34:06,20,10,varchar(255),92,61,3,varchar(255),four-wheel drive,24,39,25,59,7,53,51768,19997,30376,16417,23.78,Woodlands
615,7/29/8425 17:48:00,electric,93,80,87,3/6/4669,9/15/7247,81,2/11/2967 12:01:46,54,57,varchar(255),35,12,15,varchar(255),rear-wheel drive,66,72,4,29,6,93,734,17089,9559,11252,90.26,Serangoon
616,12/17/6349 19:30:16,diesel,27,51,51,11/28/9908,1/10/3332,100,7/26/6650 01:21:42,72,80,varchar(255),16,67,26,varchar(255),rear-wheel drive,99,98,97,74,30,37,16401,8931,32515,19969,45.29,Bukit Batok
617,4/17/8188 02:56:52,gasoline,92,59,77,11/11/3124,2/5/6891,45,5/10/5722 07:51:52,8,67,varchar(255),7,99,92,varchar(255),front-wheel drive,21,76,56,12,46,77,82605,6115,94833,11925,87.97,Yishun
618,7/13/6182 14:08:52,diesel,37,82,55,6/30/3253,2/11/3567,43,4/6/6023 08:39:13,5,31,varchar(255),28,51,4,varchar(255),rear-wheel drive,86,99,87,84,28,32,99058,12630,61028,2371,55.24,Pasir Ris
619,2/14/6437 22:40:15,electric,19,65,40,2/26/8127,7/14/2612,90,3/14/2585 11:50:39,98,1,varchar(255),37,53,91,varchar(255),all-wheel drive,74,21,9,49,47,19,32706,2553,23213,5802,6.38,Ang Mo Kio
620,4/15/4994 13:09:35,diesel,78,79,71,11/2/5805,8/30/4420,3,5/6/7257 14:05:31,93,62,varchar(255),27,8,37,varchar(255),four-wheel drive,16,12,50,29,60,33,15294,8472,87272,7336,67.29,Pasir Ris
621,9/12/2427 03:27:50,hybrid,36,19,38,5/14/8706,3/18/8403,9,2/1/3148 09:38:37,15,88,varchar(255),80,75,94,varchar(255),rear-wheel drive,15,18,83,49,66,89,3326,2887,77406,9004,86.09,Ang Mo Kio
622,12/1/5353 10:44:17,diesel,88,54,80,4/9/6039,7/8/8371,20,7/21/8806 12:00:54,85,6,varchar(255),78,28,9,varchar(255),rear-wheel drive,87,20,59,65,69,94,17515,6569,65055,4449,53.44,Pasir Ris
623,1/22/4532 13:12:50,electric,40,85,41,8/31/2747,12/24/5535,15,3/2/9815 14:59:17,46,61,varchar(255),10,67,11,varchar(255),all-wheel drive,10,9,52,41,29,77,1455,15717,21694,19720,77.61,Queenstown
624,10/21/3170 19:13:53,diesel,77,72,15,1/23/4564,9/11/7286,74,7/14/2094 00:02:48,89,13,varchar(255),20,84,50,varchar(255),rear-wheel drive,63,47,35,82,22,7,46898,6700,79605,7010,44.22,Sengkang
625,6/27/4989 23:12:22,electric,64,43,66,7/30/9983,6/5/8914,4,10/17/2211 00:24:49,84,37,varchar(255),27,92,60,varchar(255),front-wheel drive,59,38,27,95,97,49,12864,17336,55268,8137,71.65,Clementi
626,2/23/9698 20:35:21,gasoline,80,77,43,11/6/6951,8/18/8382,92,9/4/2803 14:14:21,99,8,varchar(255),67,44,18,varchar(255),all-wheel drive,57,54,88,31,67,45,74221,8392,38522,10526,43.09,Woodlands
627,8/24/7953 15:57:01,gasoline,10,87,13,11/27/5254,12/31/8694,38,11/22/9727 14:26:48,61,71,varchar(255),22,78,24,varchar(255),four-wheel drive,39,94,22,41,74,87,89420,947,83467,17165,88.1,Queenstown
